@RELATION movie
@ATTRIBUTE duration NUMERIC
@ATTRIBUTE awardedDirector {0,1}
@ATTRIBUTE oscarDirector {0,1}
@ATTRIBUTE awardedActor {0,1}
@ATTRIBUTE oscarActor {0,1}
@ATTRIBUTE genre {Drama,Horror,Action,Comedy,Others}
@ATTRIBUTE certificate {R, PG_13, PG, NOT_RATED}
@ATTRIBUTE rating {Bad,Regular,Good}
@DATA
0,0,0,0,0,Drama,NOT_RATED,Bad
90,0,0,0,0,Comedy,NOT_RATED,Bad
93,0,0,0,0,Comedy,NOT_RATED,Bad
88,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
83,0,0,0,0,Comedy,NOT_RATED,Bad
115,0,0,1,0,Drama,NOT_RATED,Bad
90,0,0,0,0,Action,PG_13,Bad
97,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
150,0,0,1,0,Drama,NOT_RATED,Bad
81,0,0,1,0,Action,R,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
88,0,0,0,0,Drama,PG,Bad
82,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,1,0,Horror,R,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
93,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,0,0,Others,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
95,0,0,0,0,Drama,NOT_RATED,Bad
85,0,0,1,0,Comedy,NOT_RATED,Bad
90,0,0,1,0,Action,NOT_RATED,Bad
0,0,0,1,0,Action,R,Bad
81,0,0,0,0,Others,PG,Bad
99,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
80,0,0,0,0,Drama,NOT_RATED,Bad
180,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
88,0,0,0,0,Others,NOT_RATED,Bad
82,0,0,0,0,Action,NOT_RATED,Bad
95,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Drama,NOT_RATED,Bad
103,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,0,0,Others,NOT_RATED,Bad
83,0,0,1,0,Comedy,NOT_RATED,Bad
90,0,0,1,0,Others,R,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
80,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
89,0,0,1,0,Horror,NOT_RATED,Regular
98,0,0,1,0,Drama,R,Regular
96,0,0,1,0,Drama,NOT_RATED,Regular
102,0,0,1,0,Drama,NOT_RATED,Good
88,0,0,1,0,Comedy,NOT_RATED,Regular
95,0,0,1,0,Action,NOT_RATED,Regular
94,0,0,0,0,Others,PG,Good
102,0,0,1,0,Drama,PG,Regular
85,0,0,1,0,Action,R,Bad
94,0,0,1,0,Horror,PG_13,Regular
113,0,0,1,0,Drama,NOT_RATED,Regular
110,0,0,1,0,Others,PG_13,Bad
110,0,0,1,0,Others,PG_13,Regular
98,0,0,1,0,Comedy,R,Bad
72,0,0,1,0,Others,NOT_RATED,Bad
91,0,0,1,0,Drama,NOT_RATED,Good
0,0,0,1,0,Horror,NOT_RATED,Bad
116,0,0,1,0,Comedy,NOT_RATED,Regular
130,0,0,1,0,Drama,PG_13,Good
90,0,0,1,0,Comedy,R,Good
104,0,0,1,0,Drama,R,Regular
85,0,0,1,0,Action,R,Regular
100,0,0,1,0,Action,PG,Regular
105,0,0,1,0,Action,NOT_RATED,Good
152,0,0,1,0,Action,NOT_RATED,Regular
85,0,0,1,0,Comedy,R,Regular
119,0,0,1,0,Comedy,NOT_RATED,Good
107,0,0,1,0,Comedy,PG_13,Regular
131,0,0,1,0,Comedy,NOT_RATED,Regular
122,0,0,1,0,Drama,NOT_RATED,Regular
97,0,0,1,0,Action,NOT_RATED,Good
89,0,0,1,0,Drama,NOT_RATED,Regular
88,0,0,1,0,Comedy,R,Regular
94,0,0,1,0,Comedy,NOT_RATED,Regular
88,0,0,1,0,Drama,PG_13,Bad
100,0,0,1,0,Comedy,NOT_RATED,Regular
89,0,0,1,0,Action,R,Regular
0,0,0,1,0,Horror,R,Bad
81,0,0,1,0,Comedy,R,Regular
96,0,0,1,0,Action,R,Regular
87,0,0,1,0,Action,R,Regular
110,0,0,0,0,Drama,R,Regular
90,0,0,0,0,Action,NOT_RATED,Regular
87,0,0,1,0,Action,NOT_RATED,Regular
87,0,0,1,0,Horror,R,Regular
93,0,0,1,0,Drama,NOT_RATED,Regular
160,0,0,1,0,Drama,NOT_RATED,Regular
83,0,0,0,0,Action,NOT_RATED,Regular
99,0,0,1,0,Comedy,R,Regular
110,0,0,1,0,Drama,R,Regular
89,0,0,0,0,Drama,NOT_RATED,Bad
84,0,0,1,0,Action,PG_13,Bad
86,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
85,0,0,1,0,Action,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
140,0,0,1,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Horror,R,Bad
116,0,0,0,0,Action,NOT_RATED,Bad
87,0,0,1,0,Action,NOT_RATED,Bad
0,0,0,0,0,Action,NOT_RATED,Bad
96,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
99,0,0,1,0,Horror,NOT_RATED,Bad
92,0,0,0,0,Horror,NOT_RATED,Bad
96,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
88,0,0,0,0,Horror,NOT_RATED,Bad
76,0,0,0,0,Others,NOT_RATED,Bad
0,0,0,1,0,Horror,R,Bad
88,0,0,0,0,Action,NOT_RATED,Bad
90,0,0,0,0,Comedy,NOT_RATED,Bad
100,0,0,1,0,Horror,NOT_RATED,Bad
93,0,0,1,0,Action,NOT_RATED,Bad
153,0,0,1,0,Comedy,NOT_RATED,Bad
92,0,0,1,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Horror,R,Bad
87,0,0,1,0,Action,PG_13,Bad
0,0,0,0,0,Action,NOT_RATED,Bad
96,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Comedy,R,Bad
92,0,0,0,0,Action,PG_13,Bad
100,0,0,1,0,Action,NOT_RATED,Bad
93,0,0,0,0,Drama,NOT_RATED,Bad
150,0,0,1,0,Drama,NOT_RATED,Bad
90,0,0,1,0,Horror,NOT_RATED,Bad
94,0,0,1,0,Drama,NOT_RATED,Bad
83,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Others,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
87,0,0,1,0,Drama,NOT_RATED,Bad
88,0,0,0,0,Action,NOT_RATED,Bad
83,0,0,0,0,Comedy,NOT_RATED,Bad
78,0,0,0,0,Horror,NOT_RATED,Bad
143,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
85,0,0,1,0,Comedy,R,Regular
114,0,0,1,0,Action,NOT_RATED,Good
85,0,0,1,0,Others,NOT_RATED,Regular
90,0,0,1,0,Comedy,R,Regular
75,0,0,0,0,Drama,NOT_RATED,Regular
87,0,0,1,0,Drama,NOT_RATED,Regular
89,0,0,0,0,Horror,PG_13,Bad
100,0,0,1,0,Drama,NOT_RATED,Regular
110,0,0,1,0,Comedy,NOT_RATED,Regular
110,0,0,1,0,Action,PG_13,Regular
90,0,0,1,0,Comedy,R,Regular
104,0,0,1,0,Drama,NOT_RATED,Regular
101,0,0,1,0,Drama,NOT_RATED,Regular
102,0,0,1,0,Drama,NOT_RATED,Good
100,0,0,1,0,Drama,R,Good
90,0,0,1,0,Comedy,NOT_RATED,Bad
98,0,0,1,0,Drama,R,Regular
102,0,0,1,0,Comedy,NOT_RATED,Regular
99,0,0,0,0,Action,R,Bad
92,0,0,1,0,Comedy,R,Regular
0,0,0,1,0,Action,NOT_RATED,Bad
94,0,0,1,0,Horror,NOT_RATED,Regular
120,0,0,1,0,Drama,NOT_RATED,Regular
95,0,0,1,0,Action,R,Regular
92,0,0,1,0,Action,R,Regular
94,0,0,1,0,Comedy,R,Regular
95,0,0,1,0,Horror,R,Regular
86,0,0,1,0,Comedy,PG_13,Bad
90,0,0,1,0,Others,PG,Regular
85,0,0,1,0,Horror,R,Regular
87,0,0,1,0,Horror,R,Regular
97,0,0,1,0,Drama,NOT_RATED,Regular
100,0,0,1,0,Drama,PG_13,Regular
82,0,0,1,0,Drama,R,Regular
90,0,0,1,0,Drama,R,Bad
93,0,0,1,0,Drama,PG,Regular
89,0,0,1,0,Drama,PG,Good
96,0,0,1,0,Horror,NOT_RATED,Regular
91,0,0,1,0,Drama,NOT_RATED,Good
84,0,0,1,0,Action,R,Regular
93,0,0,1,0,Comedy,R,Regular
150,0,0,1,0,Drama,NOT_RATED,Regular
94,0,0,1,0,Drama,R,Regular
83,0,0,1,0,Action,NOT_RATED,Bad
98,0,0,0,0,Horror,R,Regular
119,0,0,1,0,Drama,NOT_RATED,Good
83,0,0,1,0,Comedy,R,Bad
98,0,0,1,0,Action,NOT_RATED,Regular
0,0,0,1,0,Drama,NOT_RATED,Regular
106,0,0,1,0,Action,NOT_RATED,Regular
96,0,0,1,0,Comedy,NOT_RATED,Bad
90,0,0,1,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
96,0,0,1,0,Action,R,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
112,0,0,0,0,Action,NOT_RATED,Bad
94,0,0,1,0,Action,NOT_RATED,Bad
89,0,0,0,0,Horror,NOT_RATED,Bad
98,0,0,1,0,Drama,NOT_RATED,Bad
86,0,0,0,0,Drama,NOT_RATED,Bad
92,0,0,1,0,Action,PG_13,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
73,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
91,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
81,0,0,1,0,Horror,NOT_RATED,Bad
103,0,0,1,0,Drama,PG_13,Bad
80,0,0,0,0,Horror,NOT_RATED,Bad
94,0,0,1,0,Action,NOT_RATED,Bad
90,0,0,0,0,Comedy,R,Bad
92,0,0,0,0,Horror,R,Bad
79,0,0,0,0,Action,NOT_RATED,Bad
70,0,0,0,0,Others,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Horror,NOT_RATED,Bad
107,0,0,0,0,Action,NOT_RATED,Bad
100,0,0,0,0,Comedy,NOT_RATED,Bad
67,0,0,1,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
96,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
100,0,0,1,0,Comedy,NOT_RATED,Bad
94,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
119,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
125,0,0,1,0,Action,NOT_RATED,Bad
83,0,0,1,0,Comedy,R,Bad
100,0,0,1,0,Drama,NOT_RATED,Bad
95,0,0,0,0,Comedy,NOT_RATED,Bad
91,0,0,0,0,Action,NOT_RATED,Bad
116,0,0,1,0,Action,R,Bad
90,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
99,0,0,1,0,Drama,R,Bad
90,0,0,0,0,Drama,NOT_RATED,Regular
97,0,0,1,0,Action,NOT_RATED,Regular
114,0,0,1,0,Action,NOT_RATED,Bad
81,0,0,0,0,Action,NOT_RATED,Bad
106,0,0,1,0,Comedy,PG,Bad
97,0,0,1,0,Action,NOT_RATED,Bad
100,0,0,1,0,Action,NOT_RATED,Regular
81,0,0,1,0,Drama,R,Good
137,0,0,0,0,Action,NOT_RATED,Regular
86,0,0,0,0,Horror,R,Bad
104,0,0,1,0,Action,R,Regular
87,0,0,1,0,Comedy,NOT_RATED,Regular
100,0,0,1,0,Comedy,PG_13,Bad
90,0,0,0,0,Comedy,NOT_RATED,Bad
111,0,0,1,0,Drama,R,Regular
81,0,0,1,0,Drama,R,Regular
97,0,0,1,0,Action,R,Regular
86,0,0,1,0,Comedy,NOT_RATED,Bad
88,0,0,1,0,Action,R,Regular
84,0,0,1,0,Comedy,NOT_RATED,Regular
96,0,0,0,0,Drama,NOT_RATED,Good
82,0,0,0,0,Horror,NOT_RATED,Regular
84,0,0,1,0,Drama,NOT_RATED,Regular
90,0,0,1,0,Drama,NOT_RATED,Regular
89,0,0,0,0,Horror,NOT_RATED,Regular
87,0,0,0,0,Drama,PG,Regular
89,0,0,0,0,Action,PG_13,Bad
96,0,0,1,0,Action,R,Regular
105,0,0,1,0,Comedy,R,Regular
111,0,0,1,0,Action,NOT_RATED,Bad
85,0,0,1,0,Comedy,NOT_RATED,Good
80,0,0,0,0,Comedy,PG_13,Regular
112,0,0,0,0,Drama,R,Regular
98,0,0,1,0,Action,R,Regular
74,0,0,1,0,Horror,R,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
108,0,0,1,0,Comedy,NOT_RATED,Good
90,0,0,1,0,Horror,NOT_RATED,Bad
100,0,0,1,0,Action,PG_13,Regular
130,0,0,1,0,Comedy,NOT_RATED,Good
91,0,0,0,0,Action,NOT_RATED,Bad
91,0,0,1,0,Comedy,NOT_RATED,Regular
90,0,0,0,0,Horror,NOT_RATED,Bad
84,0,0,1,0,Drama,PG_13,Bad
88,0,0,1,0,Comedy,NOT_RATED,Bad
100,0,0,1,0,Action,NOT_RATED,Bad
98,0,0,1,0,Action,NOT_RATED,Bad
101,0,0,1,0,Drama,PG_13,Regular
0,0,0,1,0,Drama,R,Regular
116,0,0,1,0,Drama,NOT_RATED,Regular
0,0,0,0,0,Action,NOT_RATED,Bad
84,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Comedy,R,Bad
103,0,0,0,0,Action,NOT_RATED,Bad
105,0,0,0,0,Action,NOT_RATED,Bad
86,0,0,0,0,Action,NOT_RATED,Bad
95,0,0,1,0,Action,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
127,0,0,0,0,Drama,NOT_RATED,Bad
100,0,0,1,0,Comedy,NOT_RATED,Bad
88,0,0,1,0,Drama,PG_13,Bad
97,0,0,1,0,Horror,NOT_RATED,Bad
102,0,0,1,0,Comedy,NOT_RATED,Bad
94,0,0,0,0,Action,PG_13,Bad
70,0,0,0,0,Action,NOT_RATED,Bad
90,0,0,0,0,Horror,R,Bad
100,0,0,1,0,Action,NOT_RATED,Bad
89,0,0,1,0,Horror,R,Bad
156,0,0,1,0,Comedy,NOT_RATED,Bad
102,0,0,0,0,Drama,NOT_RATED,Bad
106,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
72,0,0,1,0,Others,NOT_RATED,Bad
81,0,0,0,0,Horror,NOT_RATED,Bad
84,0,0,1,0,Comedy,NOT_RATED,Bad
86,0,0,0,0,Horror,NOT_RATED,Bad
105,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
74,0,0,0,0,Drama,NOT_RATED,Bad
72,0,0,0,0,Others,NOT_RATED,Bad
90,0,0,0,0,Action,NOT_RATED,Bad
96,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
84,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Action,NOT_RATED,Bad
130,0,0,0,0,Others,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
85,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
90,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
94,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
80,0,0,0,0,Action,NOT_RATED,Bad
93,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
75,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,0,0,Action,NOT_RATED,Bad
99,0,0,1,0,Action,R,Bad
80,0,0,0,0,Horror,NOT_RATED,Bad
117,0,0,1,0,Drama,NOT_RATED,Regular
116,0,0,1,0,Horror,NOT_RATED,Regular
0,0,0,1,0,Comedy,NOT_RATED,Regular
88,0,0,1,0,Comedy,NOT_RATED,Bad
85,0,0,1,0,Drama,PG_13,Regular
90,0,0,0,0,Horror,NOT_RATED,Bad
90,0,0,0,0,Comedy,R,Bad
0,0,0,0,0,Comedy,R,Bad
107,0,0,1,0,Comedy,R,Regular
98,0,0,1,0,Comedy,NOT_RATED,Regular
83,0,0,1,0,Comedy,NOT_RATED,Regular
115,0,0,1,0,Action,NOT_RATED,Good
100,0,0,1,0,Drama,R,Regular
91,0,0,1,0,Comedy,NOT_RATED,Bad
86,0,0,0,0,Drama,NOT_RATED,Regular
89,0,0,1,0,Action,R,Bad
88,0,0,1,0,Comedy,R,Regular
95,0,0,1,0,Comedy,PG_13,Regular
90,0,0,1,0,Drama,NOT_RATED,Regular
72,0,0,1,0,Others,NOT_RATED,Regular
133,0,0,1,0,Drama,NOT_RATED,Good
92,0,0,1,0,Drama,NOT_RATED,Regular
90,0,0,0,0,Drama,NOT_RATED,Regular
100,0,0,1,0,Drama,PG_13,Regular
104,0,0,1,0,Action,NOT_RATED,Regular
96,0,0,1,0,Horror,NOT_RATED,Bad
81,0,0,1,0,Drama,R,Regular
90,0,0,1,0,Action,NOT_RATED,Bad
95,0,0,1,0,Drama,PG_13,Regular
88,0,0,1,0,Drama,R,Bad
122,0,0,1,0,Drama,NOT_RATED,Regular
0,0,0,0,0,Action,NOT_RATED,Bad
0,0,0,1,0,Drama,PG,Regular
96,0,0,1,0,Action,R,Bad
87,0,0,1,0,Comedy,NOT_RATED,Regular
130,0,0,1,0,Action,NOT_RATED,Good
92,0,0,1,0,Drama,NOT_RATED,Regular
111,0,0,1,0,Horror,R,Regular
101,0,0,1,0,Comedy,R,Regular
105,0,0,1,0,Comedy,NOT_RATED,Regular
186,0,0,1,0,Drama,NOT_RATED,Good
0,0,0,1,0,Comedy,R,Regular
90,0,0,1,0,Others,R,Bad
120,0,0,1,0,Drama,NOT_RATED,Regular
88,0,0,1,0,Action,NOT_RATED,Bad
122,0,0,1,0,Action,NOT_RATED,Good
95,0,0,1,0,Action,R,Bad
82,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
88,0,0,0,0,Action,NOT_RATED,Bad
82,0,0,1,0,Others,NOT_RATED,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Others,NOT_RATED,Bad
98,0,0,1,0,Comedy,NOT_RATED,Bad
75,0,0,1,0,Horror,NOT_RATED,Bad
85,0,0,1,0,Horror,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
95,0,0,1,0,Action,NOT_RATED,Bad
0,0,0,1,0,Action,R,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
91,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Action,NOT_RATED,Bad
78,0,0,0,0,Horror,NOT_RATED,Bad
88,0,0,0,0,Comedy,NOT_RATED,Bad
82,0,0,0,0,Action,NOT_RATED,Bad
89,0,0,1,0,Action,R,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
94,0,0,1,0,Action,NOT_RATED,Bad
82,0,0,1,0,Comedy,NOT_RATED,Bad
92,0,0,1,0,Horror,NOT_RATED,Bad
100,0,0,1,0,Comedy,PG_13,Bad
93,0,0,1,0,Action,NOT_RATED,Bad
81,0,0,1,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Horror,R,Bad
90,0,0,0,0,Horror,NOT_RATED,Bad
91,0,0,1,0,Horror,NOT_RATED,Bad
100,0,0,1,0,Others,PG_13,Bad
110,0,0,1,0,Drama,R,Bad
80,0,0,0,0,Action,NOT_RATED,Bad
104,0,0,1,0,Drama,NOT_RATED,Bad
95,0,0,1,0,Comedy,NOT_RATED,Bad
105,0,0,1,0,Comedy,NOT_RATED,Bad
90,0,0,1,0,Comedy,NOT_RATED,Bad
122,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
87,0,0,1,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Action,NOT_RATED,Bad
84,0,0,0,0,Drama,NOT_RATED,Bad
90,0,0,0,0,Horror,NOT_RATED,Bad
95,0,0,0,0,Action,NOT_RATED,Bad
93,0,0,1,0,Drama,PG,Bad
80,0,0,0,0,Comedy,NOT_RATED,Bad
88,0,0,0,0,Others,R,Bad
142,0,0,1,0,Action,PG_13,Good
143,0,0,1,0,Action,PG_13,Good
165,0,0,1,0,Action,PG_13,Good
165,0,0,1,0,Action,R,Good
113,0,0,1,0,Comedy,PG_13,Regular
169,0,0,1,0,Action,PG_13,Good
122,0,0,1,0,Comedy,R,Good
109,0,0,1,0,Action,R,Good
110,0,0,1,0,Comedy,R,Regular
102,0,0,1,0,Drama,PG_13,Good
95,0,0,1,0,Horror,R,Good
131,0,0,1,0,Action,PG_13,Regular
110,0,0,1,0,Horror,R,Regular
115,0,0,1,0,Action,PG_13,Regular
112,0,0,1,0,Comedy,PG_13,Good
91,0,0,1,0,Others,PG,Good
124,0,0,1,0,Action,R,Good
136,0,0,1,0,Action,PG_13,Good
158,0,0,1,0,Drama,PG_13,Good
101,0,0,1,0,Others,PG,Good
130,0,0,1,0,Action,PG_13,Good
143,0,0,1,0,Action,PG_13,Good
120,0,0,1,0,Drama,R,Good
109,0,0,1,0,Action,R,Good
94,0,0,1,0,Action,R,Regular
172,0,0,1,0,Drama,R,Good
106,0,0,1,0,Action,PG_13,Regular
116,0,0,1,0,Action,R,Good
119,0,0,1,0,Action,R,Good
95,0,0,1,0,Drama,PG_13,Regular
97,0,0,1,0,Comedy,R,Good
94,0,0,1,0,Comedy,PG_13,Good
106,0,0,1,0,Comedy,R,Good
105,0,0,1,0,Action,R,Regular
157,1,0,1,0,Drama,R,Good
127,0,0,1,0,Action,PG,Good
140,0,0,1,0,Action,R,Good
97,0,0,1,0,Action,R,Regular
127,0,0,1,0,Action,PG_13,Regular
130,0,0,1,0,Drama,PG_13,Good
113,0,0,1,0,Comedy,R,Regular
150,1,0,1,0,Drama,PG_13,Good
131,0,0,1,0,Action,R,Regular
99,0,0,0,0,Drama,PG_13,Regular
132,0,0,1,0,Action,PG_13,Regular
101,0,0,1,0,Horror,PG_13,Regular
116,0,0,1,0,Horror,R,Regular
129,0,0,1,0,Drama,R,Regular
93,0,0,1,0,Others,PG,Good
135,0,0,1,0,Action,PG_13,Regular
60,0,0,0,0,Drama,NOT_RATED,Bad
80,0,0,0,0,Horror,NOT_RATED,Bad
120,0,0,0,0,Action,NOT_RATED,Bad
97,0,0,1,0,Comedy,NOT_RATED,Bad
80,0,0,0,0,Action,NOT_RATED,Bad
76,0,0,0,0,Comedy,NOT_RATED,Bad
75,0,0,0,0,Action,NOT_RATED,Bad
49,0,0,0,0,Action,PG_13,Bad
0,0,0,0,0,Action,NOT_RATED,Bad
78,0,0,0,0,Horror,NOT_RATED,Bad
90,0,0,0,0,Horror,NOT_RATED,Bad
85,0,0,0,0,Comedy,NOT_RATED,Bad
86,0,0,0,0,Horror,R,Bad
70,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
0,0,0,1,0,Action,R,Bad
0,0,0,1,0,Others,NOT_RATED,Bad
0,0,0,0,0,Action,NOT_RATED,Bad
116,0,0,1,0,Action,R,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
90,0,0,0,0,Action,NOT_RATED,Bad
79,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
74,0,0,0,0,Horror,NOT_RATED,Bad
90,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Comedy,NOT_RATED,Bad
0,0,0,0,0,Others,NOT_RATED,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
85,0,0,1,0,Comedy,PG_13,Bad
0,0,0,0,0,Horror,NOT_RATED,Bad
90,0,0,0,0,Horror,NOT_RATED,Bad
79,0,0,0,0,Horror,R,Bad
100,0,0,0,0,Comedy,NOT_RATED,Bad
90,0,0,0,0,Drama,NOT_RATED,Bad
83,0,0,1,0,Horror,PG_13,Bad
0,0,0,0,0,Drama,NOT_RATED,Bad
80,0,0,0,0,Comedy,NOT_RATED,Bad
0,0,0,1,0,Horror,NOT_RATED,Bad
85,0,0,1,0,Comedy,NOT_RATED,Bad
86,0,0,0,0,Action,R,Bad
88,0,0,0,0,Action,NOT_RATED,Bad
87,0,0,1,0,Others,PG,Bad
97,0,0,0,0,Horror,NOT_RATED,Bad
0,0,0,1,0,Drama,NOT_RATED,Bad
75,0,0,0,0,Horror,NOT_RATED,Bad
142,0,0,0,0,Comedy,NOT_RATED,Bad
97,0,0,0,0,Comedy,NOT_RATED,Bad
96,0,0,1,0,Horror,NOT_RATED,Bad
60,0,0,1,0,Action,NOT_RATED,Bad
95,0,0,1,0,Comedy,PG_13,Good
101,0,0,1,0,Drama,PG_13,Regular
115,0,0,1,0,Drama,R,Good
134,0,0,1,0,Comedy,R,Regular
104,0,0,1,0,Drama,PG_13,Regular
95,0,0,1,0,Action,R,Good
138,0,0,1,0,Drama,R,Good
97,0,0,1,0,Others,PG,Good
103,0,0,1,0,Action,R,Regular
103,0,0,1,0,Action,R,Regular
110,0,0,1,0,Comedy,R,Good
93,0,0,1,0,Horror,NOT_RATED,Regular
123,0,0,1,0,Comedy,R,Regular
144,0,0,1,0,Drama,R,Good
88,0,0,0,0,Comedy,R,Regular
110,0,0,1,0,Comedy,PG_13,Regular
114,0,0,1,0,Drama,PG_13,Good
116,0,0,1,0,Comedy,R,Regular
93,0,0,1,0,Action,PG_13,Regular
118,0,0,1,0,Action,PG_13,Regular
92,0,0,1,0,Action,PG_13,Regular
83,0,0,1,0,Comedy,R,Regular
88,0,0,1,0,Action,R,Regular
92,0,0,1,0,Others,NOT_RATED,Regular
122,0,0,1,0,Comedy,PG_13,Regular
106,0,0,1,0,Drama,R,Regular
84,0,0,1,0,Drama,PG_13,Good
115,0,0,1,0,Drama,R,Good
92,0,0,1,0,Others,PG,Good
103,0,0,1,0,Action,R,Regular
92,0,0,1,0,Horror,PG_13,Regular
95,0,0,1,0,Horror,R,Regular
